glyph_id,modern_char,unicode,char_form,encoding_status,pinyin,n_points,n_strokes,stroke
960,風,98A8,in_simplified_set,unicode_encoded,feng,114,16,"114,-64,0,-7,-2,-2,-2,-1,0,-7,5,-8,8,-9,11,-9,11,-64,0,-6,5,-5,9,-5,9,-64,0,-8,-6,0,-7,-64,0,-7,-10,-6,-6,-64,0,-5,-11,-5,-7,-64,0,-3,-11,-3,-7,-64,0,-6,-6,-5,-1,3,4,-64,0,-3,-6,-5,-2,-64,0,-4,3,5,8,-64,0,-4,4,1,11,-64,0,-2,7,-4,9,-2,17,-64,0,1,6,2,10,-64,0,1,-8,1,-2,-64,0,1,-7,4,-7,-64,0,1,-5,5,-5,-64,0,5,-10,5,0,-64,-64,,,,,,"
961,它,5B83,in_simplified_set,unicode_encoded,ta,52,5,"52,-64,0,-6,-9,0,-9,1,-3,1,-3,-64,0,-5,-6,3,-6,5,-4,-4,-2,-4,-2,-64,0,0,1,-5,6,-64,0,0,1,7,6,-64,0,0,1,0,7,2,9,-2,14,1,18,4,14,3,13,-64,-64,,,,,,"
962,龜,9F9C,traditional_or_variant,unicode_encoded,gui,100,14,"100,-64,0,-1,-11,-3,-7,-64,0,-3,-7,0,-5,-64,0,-1,-11,1,-6,0,-5,-64,0,0,-5,-4,0,-3,6,0,8,4,6,3,-1,0,-5,-64,0,-3,-1,3,6,-64,0,2,-1,-2,5,-64,0,-7,-5,-4,0,-64,0,-7,11,-3,6,-64,0,8,10,4,6,-64,0,6,-5,3,-1,-64,0,4,-5,5,-2,8,-3,-64,0,-5,-4,-7,-1,-64,0,-6,6,-4,10,-64,0,0,8,1,13,-64,-64,,,,,,"
963,黽,9EFD,in_simplified_set,unicode_encoded,mian,92,11,"92,-64,0,0,-3,-3,2,-1,7,0,8,0,8,-64,0,0,-3,2,0,2,4,0,8,-64,0,3,-10,2,-7,-64,0,3,-10,5,-6,2,0,-64,0,-3,5,-6,13,-2,18,-3,18,-64,0,2,5,5,14,2,16,-64,0,-4,8,-2,12,-64,0,3,9,1,12,-64,0,-4,0,3,0,-64,0,-4,3,3,3,-64,0,-1,-1,-4,-5,-4,-7,-2,-10,-1,-7,-64,-64,,,,,,"
964,鼍,9F0D,in_simplified_set,unicode_encoded,tuo,160,17,"160,-64,0,-5,-12,-6,-10,-4,-10,-3,-11,-5,-12,-5,-12,-64,0,2,-13,2,-10,4,-12,2,-13,-64,0,-4,-10,1,-3,1,-1,0,-1,1,-1,-64,0,2,-10,0,-5,-1,-3,0,-1,-64,0,-1,-1,-3,4,-3,9,0,11,1,12,4,7,3,2,0,-1,-1,0,-1,0,-64,0,-5,-3,-5,0,-7,1,-7,1,-64,0,-7,-1,-3,3,-64,0,8,-5,5,-3,4,-1,3,1,3,1,-64,0,5,-6,8,-2,-64,0,-1,1,3,1,-64,0,-2,3,2,3,-64,0,-3,6,3,5,-64,0,-3,9,2,9,-64,0,0,-1,0,11,-64,0,-3,10,-5,11,-5,13,-7,15,-6,14,-64,0,4,8,6,9,-64,0,6,9,7,12,9,14,-64,-64,,,,,,"
965,二,4E8C,in_simplified_set,unicode_encoded,er,14,2,"14,-64,0,-8,-3,6,-4,-64,0,-8,2,6,1,-64,-64,,,,,,"
966,亟,4E9F,in_simplified_set,unicode_encoded,ji,34,5,"34,-64,0,-7,-9,5,-9,-64,0,-1,-9,-5,2,-64,0,-1,-5,1,0,-64,0,1,0,-1,11,-1,10,-64,0,-8,12,8,11,-64,-64,,,,,,"
967,恒,6052,in_simplified_set,unicode_encoded,heng,52,7,"52,-64,0,-3,-4,2,-5,-64,0,0,-5,0,4,-64,0,-3,4,2,3,-64,0,0,-4,-3,0,0,3,-64,0,2,-14,4,13,-64,0,-1,-14,2,-14,-64,0,2,-11,-6,-5,-5,-1,-7,3,3,11,-64,-64,,,,,,"
968,亘,4E98,in_simplified_set,unicode_encoded,gen,40,6,"40,-64,0,-7,-9,4,-9,4,-9,-64,0,-8,-4,6,-4,-64,0,6,-4,5,6,-64,0,5,6,-8,7,-64,0,-8,7,-7,0,-64,0,-7,0,3,1,-64,-64,,,,,,"
969,凡,51E1,in_simplified_set,unicode_encoded,fan,26,4,"26,-64,0,-6,-10,-6,12,-64,0,4,-10,4,12,-64,0,-6,-3,4,-3,-64,0,-6,4,4,4,-64,-64,,,,,,"
970,土,571F,in_simplified_set,unicode_encoded,tu,38,5,"38,-64,0,-2,-8,-5,1,0,9,5,0,-1,-9,-64,0,-7,10,6,9,-64,0,-5,-10,-4,-7,-64,0,-7,-4,-7,0,-64,0,4,-9,7,-4,-64,-64,,,,,,"
971,基,57FA,in_simplified_set,unicode_encoded,ji,52,7,"52,-64,0,-2,-12,-2,-3,-64,0,-4,-2,2,-2,-64,0,-8,-5,-8,0,-7,10,4,10,5,-5,5,-5,-64,0,-11,-5,-5,-5,-64,0,3,-5,7,-5,-64,0,-7,-1,4,9,-64,0,4,0,-7,8,-64,-64,,,,,,"
972,在,5728,in_simplified_set,unicode_encoded,zai,28,4,"28,-64,0,0,-10,-1,14,-64,0,-6,-3,4,-3,-64,0,-5,-3,-1,6,-1,6,-64,0,4,-3,0,6,-64,-64,,,,,,"
973,封,5C01,in_simplified_set,unicode_encoded,feng,72,10,"72,-64,0,-3,-11,-2,1,-64,0,-6,-8,2,-1,-64,0,1,-9,-2,-5,-64,0,-3,-1,-7,2,-64,0,-2,1,-4,5,-4,13,-4,12,-64,0,-2,1,0,4,0,13,0,13,-64,0,-6,14,3,14,-64,0,1,-10,5,-4,7,8,-64,0,4,-11,7,-7,-64,0,7,-7,2,-3,-64,-64,,,,,,"
974,圣,5723,in_simplified_set,unicode_encoded,sheng,62,8,"62,-64,0,-1,-9,-4,0,-1,6,-64,0,-1,-9,3,1,0,6,-64,0,-6,6,5,6,-64,0,-8,-7,-6,-4,-6,1,-4,6,-64,0,-5,0,-7,4,-8,12,-64,0,4,1,8,4,7,13,-64,0,5,-4,8,1,-64,0,8,1,4,5,-64,-64,,,,,,"
975,堯,582F,traditional_or_variant,unicode_encoded,yao,68,10,"68,-64,0,-6,-8,-5,-2,-64,0,-6,-8,-2,-9,-64,0,-2,-9,-3,-2,-64,0,2,-10,0,-3,-64,0,2,-10,5,-9,-64,0,5,-9,3,-3,-64,0,-9,-2,7,-3,-64,0,0,-2,4,8,-64,0,4,8,-3,11,-3,14,4,12,1,18,-64,0,0,-2,-2,10,-64,-64,,,,,,"
976,堇,5807,traditional_or_variant,unicode_encoded,jin,84,9,"84,-64,0,-3,-10,-3,-6,1,-4,-64,0,1,-4,5,-6,-64,0,4,-11,5,-6,-64,0,-3,-9,4,-9,-64,0,1,-4,1,5,-2,11,-2,10,-64,0,1,5,4,11,-64,0,0,-4,-3,-1,0,1,-5,6,-64,0,1,-4,4,-2,2,1,7,5,-64,0,-5,15,-4,12,-1,14,1,10,3,15,5,10,7,15,2,17,-5,15,-64,-64,,,,,,"
977,艱,8271,in_simplified_set,unicode_encoded,jian,150,21,"150,-64,0,-5,-8,-4,-1,-64,0,-7,-7,-7,-4,-5,-2,-64,0,-2,-8,-2,-4,-64,0,-2,-4,-4,-2,-64,0,-8,1,-8,4,-64,0,-8,0,-2,0,-64,0,-2,0,-2,5,-64,0,-8,5,-2,5,-64,0,-8,2,-4,2,-64,0,-5,5,-6,11,-64,0,-4,5,-3,12,-64,0,-8,11,-1,14,-64,0,1,-9,1,-5,3,-4,6,-6,5,-10,-64,0,1,-8,5,-8,-64,0,3,-3,1,1,1,4,3,6,7,4,7,0,3,-3,-64,0,4,-2,3,8,3,7,-64,0,1,1,7,1,-64,0,3,8,0,12,-64,0,4,8,4,11,2,16,-64,0,4,11,5,17,-64,0,4,9,8,11,-64,-64,,,,,,"
978,野,91CE,in_simplified_set,unicode_encoded,ye,74,12,"74,-64,0,-4,-10,-4,14,-64,0,-8,-6,-5,0,-64,0,0,-8,-4,-3,-64,0,-4,6,-8,11,-64,0,-4,6,0,10,-64,0,0,-9,4,-4,-64,0,4,-11,5,14,-64,0,5,5,0,9,-64,0,9,-7,5,-2,-64,0,5,5,9,10,-64,0,0,-5,0,3,-64,0,-2,3,2,3,-64,-64,,,,,,"
979,田,7530,in_simplified_set,unicode_encoded,tian,50,8,"50,-64,0,-6,-11,-6,11,-64,0,-6,-11,7,-10,-64,0,7,-10,7,11,-64,0,-6,11,7,11,-64,0,-6,-4,7,-4,-64,0,-6,3,7,4,-64,0,-3,-10,-3,11,-64,0,2,-10,2,11,-64,-64,,,,,,"
980,疇,7587,in_simplified_set,unicode_encoded,chou,60,6,"60,-64,0,2,-9,6,-2,4,3,-1,7,-1,12,5,15,9,12,-64,0,-5,-3,1,-4,2,1,-5,1,-4,1,-64,0,-1,-4,-1,1,-64,0,2,-9,-4,-5,-64,0,8,5,2,7,2,10,9,9,-64,0,5,6,5,9,5,9,-64,-64,,,,,,"
981,畯,756F,in_simplified_set,unicode_encoded,jun,72,8,"72,-64,0,1,-12,-1,-7,1,-4,0,8,0,7,-64,0,0,-9,2,-7,1,-4,-64,0,1,2,5,6,-1,9,-1,12,4,10,2,16,-64,0,-7,-5,-7,1,-7,1,-64,0,-7,-6,-2,-5,-2,1,-2,1,-64,0,-7,-2,-2,-2,-64,0,-5,-6,-5,1,-64,0,-7,1,-3,1,-64,-64,,,,,,"
982,畕,7555,in_simplified_set,unicode_encoded,jiang,74,11,"74,-64,0,-7,-8,-7,-1,-7,-1,-64,0,-7,-8,1,-8,-64,0,1,-8,1,-1,-64,0,-7,-4,0,-4,-64,0,-3,-8,-3,-1,-64,0,-7,-1,1,-1,-64,0,-2,2,-1,10,-1,10,-64,0,-2,2,6,2,7,10,-64,0,-2,6,6,5,-64,0,2,2,3,10,-64,0,-1,10,6,10,-64,-64,,,,,,"
983,疆,7586,in_simplified_set,unicode_encoded,jiang,96,11,"96,-64,0,-1,-7,-2,-3,3,-2,6,-6,4,-9,-1,-7,-1,-7,-64,0,-1,-5,5,-6,-64,0,2,-8,2,-2,-64,0,-1,4,-1,10,-64,0,-1,4,7,4,-64,0,7,4,7,10,-64,0,-1,7,7,7,-64,0,3,4,3,9,3,9,-64,0,-1,10,7,9,-64,0,-7,-10,-2,-11,-64,0,-2,-12,-2,-9,-6,-4,-5,-1,-2,1,-3,3,-6,4,-6,7,-4,10,-7,14,-64,-64,,,,,,"
984,黄,9EC4,in_simplified_set,unicode_encoded,huang,70,11,"70,-64,0,0,-12,-6,-5,-64,0,0,-12,5,-8,-64,0,-3,-7,3,-8,-64,0,-4,-4,5,-4,-64,0,-4,-1,5,-1,-64,0,-4,3,5,3,-64,0,-4,-4,-4,2,-64,0,5,-4,5,3,-64,0,0,3,-4,16,-64,0,1,3,3,6,4,15,-64,0,0,-8,0,2,-64,-64,,,,,,"
985,男,7537,in_simplified_set,unicode_encoded,nan,48,7,"48,-64,0,-7,-6,-7,1,-64,0,-7,-6,1,-6,1,1,-64,0,-7,1,1,1,-64,0,-7,-3,1,-3,-64,0,-3,-6,-3,0,-64,0,4,-9,4,3,-4,13,-64,0,0,3,4,14,-64,-64,,,,,,"
986,力,529B,in_simplified_set,unicode_encoded,li,18,2,"18,-64,0,0,-13,0,2,5,6,5,6,-64,0,5,2,6,12,-64,-64,,,,,,"
987,劦,52A6,in_simplified_set,unicode_encoded,xie,60,8,"60,-64,0,4,-14,3,-5,8,-3,-64,0,7,-8,3,-2,-64,0,-2,-13,-3,-2,2,2,-64,0,-1,-4,-3,3,-64,0,-7,-13,-9,-2,-4,5,-64,0,-6,-1,-10,3,-64,0,-11,6,10,6,-64,0,-13,3,-9,12,7,12,11,3,-64,-64,,,,,,"
988,錫,932B,in_simplified_set,unicode_encoded,xi,38,5,"38,-64,0,-1,-10,4,-1,4,5,-3,13,-64,0,4,-2,9,2,4,8,-64,0,-3,-8,-7,-4,-64,0,0,-2,-5,3,-64,0,0,4,-5,10,-64,-64,,,,,,"
989,鑄,9444,in_simplified_set,unicode_encoded,zhu,120,16,"120,-64,0,-4,-10,4,-10,-64,0,-2,-10,-2,-4,-64,0,1,-10,1,-5,-64,0,-3,-4,-3,1,-6,6,-64,0,-3,-4,2,-5,-64,0,2,-5,2,-1,4,1,-64,0,-6,2,-2,5,1,6,3,5,4,2,-64,0,-2,1,0,3,1,1,1,0,1,1,-64,0,4,2,7,5,-64,0,-1,6,-3,11,-3,11,-64,0,1,6,3,11,-64,0,-6,11,6,10,-64,0,-8,-12,-7,-3,-5,-2,-64,0,-7,-7,-4,-6,-64,0,5,-13,5,-3,3,-2,-64,0,2,-7,5,-9,-64,-64,,,,,,"
990,镬,956C,in_simplified_set,unicode_encoded,huo,116,12,"116,-64,0,0,-10,-2,-6,2,-1,3,3,2,6,-64,0,0,-10,3,-6,-64,0,1,-9,-1,-5,-4,-2,-5,1,-64,0,0,-4,-3,0,-4,4,-64,0,1,-2,-2,4,-64,0,2,1,0,5,-64,0,-1,0,1,4,-64,0,-6,2,-9,0,-8,-2,-6,0,-5,7,0,9,5,7,6,1,6,-4,9,-3,8,0,6,2,-64,0,-5,8,-5,16,-64,0,-5,12,-2,9,0,12,2,8,5,12,6,11,4,8,-64,0,0,12,0,16,-64,0,5,12,5,15,-64,-64,,,,,,"
991,锾,953E,in_simplified_set,unicode_encoded,huan,86,10,"86,-64,0,-1,-6,-2,-1,0,6,1,7,2,4,2,4,-64,0,-1,2,7,1,-64,0,-5,-9,-2,10,-64,0,-5,4,-8,14,-64,0,-7,3,-4,10,-64,0,-4,-12,-1,-8,-64,0,-3,-14,-2,-9,-4,-6,-64,0,-1,-6,0,-3,-64,0,3,-4,4,-6,-64,0,4,-6,6,-4,7,-2,7,1,7,3,6,5,5,6,4,4,4,4,-64,-64,,,,,,"
992,且,4E14,in_simplified_set,unicode_encoded,qie,38,5,"38,-64,0,-1,-11,-5,-5,-5,9,-5,9,-64,0,-1,-11,5,-5,4,10,-64,0,-5,10,5,11,-64,0,-5,1,5,1,-64,0,-5,4,4,4,-64,-64,,,,,,"
993,俎,4FCE,in_simplified_set,unicode_encoded,zu,82,11,"82,-64,0,-5,-39,6,-39,-64,0,-1,-10,-4,-2,-2,4,-3,10,-7,13,-7,13,-64,0,0,-10,4,-2,2,6,7,13,7,13,-64,0,-7,13,7,13,-64,0,-2,2,3,2,-64,0,-1,-7,-1,-1,-64,0,-1,-7,2,-1,-64,0,-1,-3,1,-3,-64,0,0,4,-2,10,-64,0,1,4,3,9,-64,0,-1,7,2,7,-64,-64,,,,,,"
994,斤,65A4,in_simplified_set,unicode_encoded,jin,22,2,"22,-64,0,-6,-1,2,-7,3,2,-1,11,-1,18,-64,0,-5,-6,-6,-1,-1,0,-64,-64,,,,,,"
995,斧,65A7,in_simplified_set,unicode_encoded,fu,62,7,"62,-64,0,-3,-4,-2,4,-64,0,-3,-1,-6,4,-8,13,-64,0,-5,4,-3,8,-64,0,2,-4,1,1,4,-1,-64,0,1,1,7,-8,6,1,4,13,-64,0,-5,4,-6,1,-64,0,-6,1,-7,-2,-7,-4,-7,-5,-7,-7,-6,-10,-5,-12,-64,-64,,,,,,"
996,斫,65AB,in_simplified_set,unicode_encoded,zhuo,58,8,"58,-64,0,-5,-10,-5,-1,-64,0,-5,-10,1,-10,-64,0,-1,-10,-5,-4,-64,0,3,-9,9,-9,9,-6,3,-2,1,6,-64,0,5,0,7,4,3,10,-64,0,3,3,9,16,-64,0,3,-10,3,-8,-64,0,3,-9,3,-8,-64,-64,,,,,,"
997,新,65B0,in_simplified_set,unicode_encoded,xin,70,11,"70,-64,0,-6,-10,-3,-10,-64,0,-8,-7,-1,-7,-64,0,-7,-7,-4,0,-64,0,-3,-7,-4,-1,-64,0,-8,-2,-4,1,-64,0,-1,-2,-4,1,-64,0,-4,-1,-4,13,-64,0,-4,5,-8,10,-64,0,-4,5,-1,9,-64,0,-1,-4,4,-8,-64,0,4,-8,5,-2,3,12,-64,-64,,,,,,"
998,斝,659D,in_simplified_set,unicode_encoded,jia,82,13,"82,-64,0,-6,-10,-6,12,-64,0,5,-10,6,11,-64,0,-6,-10,-8,-4,-64,0,-6,-10,-4,-6,-64,0,5,-10,3,-5,-64,0,5,-10,9,-6,-64,0,-6,-1,5,-2,-64,0,-6,2,5,2,-64,0,-3,3,-6,10,-6,9,-64,0,-3,3,-1,8,-64,0,-1,8,-1,12,-64,0,-1,8,2,3,-64,0,2,3,5,7,-64,-64,,,,,,"
999,升,5347,in_simplified_set,unicode_encoded,sheng,48,6,"48,-64,0,-5,-7,3,-10,5,-6,-3,-2,-3,-1,-64,0,-4,-5,0,-7,-64,0,0,-3,-1,4,6,16,6,16,-64,0,-3,10,5,6,-64,0,-4,0,-4,5,-64,0,3,-2,3,1,-64,-64,,,,,,"
1000,車,8ECA,in_simplified_set,unicode_encoded,che,140,17,"140,-64,0,-11,34,-11,35,-10,35,-10,34,-11,34,-64,0,-5,-10,-3,-10,-2,-8,4,-8,4,-11,6,-11,6,-11,-64,0,1,-8,1,1,-64,0,-1,-7,-2,-5,-64,0,-1,-7,0,-5,0,-5,-64,0,3,-8,2,-5,-64,0,3,-8,4,-5,-64,0,-2,-3,-2,15,-64,0,-5,7,-5,11,-64,0,-4,7,1,7,-64,0,1,7,1,11,-64,0,-12,9,8,9,-64,0,-5,11,1,11,-64,0,-9,7,-10,9,-8,11,-6,9,-7,6,-9,7,-9,7,-64,0,-8,6,-8,11,-64,0,3,6,3,11,7,12,7,7,3,6,3,6,-64,0,5,6,5,11,-64,-64,,,,,,"
1001,輿,8F3F,in_simplified_set,unicode_encoded,yu,110,15,"110,-64,0,-1,-12,-1,7,-64,0,-1,-6,-4,0,2,7,-64,0,-1,-6,2,-1,-4,7,-64,0,-3,-2,2,-1,-64,0,-6,-13,-4,-9,-6,-3,-4,0,-64,0,4,-13,2,-9,3,-3,2,-1,-64,0,2,-7,1,-5,-64,0,-4,-9,-1,-6,-64,0,2,-10,-1,-6,-64,0,-4,-7,-3,-6,-64,0,-5,4,-6,8,-3,11,-64,0,-4,5,-5,8,-5,8,-64,0,-3,8,-6,15,-64,0,3,3,4,8,0,13,-64,0,1,8,6,16,-64,-64,,,,,,"
1002,堆,5806,traditional_or_variant,unicode_encoded,dui,22,2,"22,-64,0,5,-13,-2,1,8,9,-64,0,5,-13,6,-6,-1,1,7,3,8,9,-64,-64,,,,,,"
1003,官,5B98,in_simplified_set,unicode_encoded,guan,38,4,"38,-64,0,0,-11,-6,-4,-6,10,-64,0,0,-11,6,-2,6,11,-64,0,1,-4,-3,6,2,15,-64,0,1,-4,3,2,-1,5,2,10,2,15,-64,-64,,,,,,"
1004,丰,4E30,traditional_or_variant,unicode_encoded,feng,40,6,"40,-64,0,-7,-11,1,-12,1,16,-64,0,-5,-11,0,-6,-64,0,-7,-3,1,-3,-64,0,-5,-3,0,4,-64,0,-8,6,1,6,-64,0,-3,6,0,14,-64,-64,,,,,,"
1005,陵,9675,in_simplified_set,unicode_encoded,ling,72,11,"72,-64,0,-1,-8,4,-8,4,14,4,14,-64,0,-2,-2,3,-1,-64,0,-2,7,4,7,-64,0,0,-8,3,-3,-64,0,0,-1,4,5,-64,0,0,7,4,12,-64,0,-5,-6,-5,7,-64,0,-5,7,-7,13,-64,0,-5,7,-2,12,-64,0,-5,-2,-8,2,-64,0,-5,-2,-1,1,-64,-64,,,,,,"
1006,陽,967D,in_simplified_set,unicode_encoded,yang,82,11,"82,-64,0,-6,-8,-6,13,-64,0,-6,-8,0,-8,0,-8,-64,0,-6,-1,0,-2,-64,0,-6,5,-1,5,-64,0,-1,-7,-3,-4,-6,-3,-64,0,-1,-2,-3,2,-6,4,-64,0,-2,5,-6,11,-64,0,3,-8,1,-4,6,-2,7,-6,3,-8,3,-8,-64,0,3,-5,5,-5,-64,0,0,0,9,-1,-64,0,4,-1,4,13,-64,-64,,,,,,"
1007,陮,966E,in_simplified_set,unicode_encoded,dui,76,10,"76,-64,0,-6,-10,-6,13,-64,0,-6,-10,0,-10,-64,0,-6,-3,-1,-3,-64,0,-6,4,-1,5,-64,0,-1,-9,-6,-5,-64,0,-2,-3,-3,0,-6,2,-64,0,-2,4,-4,8,-6,8,-64,0,1,-3,6,-1,5,1,1,1,1,5,4,9,5,13,-64,0,4,2,7,6,-64,0,1,6,-1,14,-64,-64,,,,,,"
1008,陟,965F,in_simplified_set,unicode_encoded,zhi,86,13,"86,-64,0,6,-11,6,14,-64,0,2,-9,6,-9,-64,0,2,-9,5,-3,-64,0,1,-1,6,-2,6,-2,-64,0,2,-2,6,4,-64,0,1,5,6,5,-64,0,2,5,6,13,-64,0,0,-12,-1,-7,-5,-4,-5,-4,-64,0,-6,-7,-2,0,-64,0,-3,-8,-2,-1,-64,0,-5,3,1,8,-64,0,-3,4,-1,12,-64,0,0,6,-1,13,-64,-64,,,,,,"
1009,隊,968A,in_simplified_set,unicode_encoded,dui,84,13,"84,-64,0,4,-12,4,12,-64,0,1,-11,4,-11,-64,0,1,-11,4,-6,-64,0,1,-4,4,-3,-64,0,1,-4,2,0,4,0,-64,0,0,3,4,3,-64,0,1,1,1,5,4,7,-64,0,-2,-9,-3,0,-64,0,-6,-3,-1,-2,-64,0,-5,1,-5,5,-64,0,-5,1,-1,1,-64,0,-1,1,-1,4,-64,0,-5,5,-1,4,-64,-64,,,,,,"
1010,降,964D,in_simplified_set,unicode_encoded,jiang,96,14,"96,-64,0,6,-8,5,15,-64,0,2,-9,6,-8,-64,0,2,-9,2,-6,6,-5,-64,0,2,-2,5,0,-64,0,2,-2,2,1,5,3,-64,0,1,4,5,6,-64,0,1,4,1,9,-64,0,1,8,5,10,-64,0,-1,-9,-1,-2,-64,0,-1,-9,-5,-6,-4,-1,-64,0,-1,-6,-5,-2,-6,2,-64,0,-3,5,-5,11,-64,0,-3,5,-2,13,-64,0,-4,9,0,11,1,15,-64,-64,,,,,,"
1011,餐,9910,traditional_or_variant,unicode_encoded,can,104,9,"104,-64,0,-6,-10,-4,-6,-5,0,-4,4,-4,4,-64,0,-4,-6,-2,-4,-3,-4,-64,0,-4,-3,-2,0,-64,0,-4,9,2,12,3,16,3,16,-64,0,6,-10,5,-5,6,0,2,3,-64,0,5,-6,2,-4,2,-4,-64,0,5,-4,2,1,-64,0,0,-2,-2,0,-3,2,-4,4,-5,7,-5,8,-5,9,-4,11,-2,14,0,16,3,16,-64,0,0,-2,2,1,2,3,1,5,-1,6,-4,7,-5,7,-5,7,-64,-64,,,,,,"
1012,陴,9674,in_simplified_set,unicode_encoded,pi,156,25,"156,-64,0,1,-10,8,-10,-64,0,1,-8,7,-8,-64,0,1,-5,7,-6,-64,0,1,-11,1,-5,-64,0,7,-10,7,-6,-64,0,4,-10,4,6,-64,0,4,1,2,5,-64,0,4,0,7,6,3,11,-64,0,5,5,7,13,-64,0,3,8,6,5,-64,0,-3,-10,-8,-4,-64,0,-3,-9,-1,-5,-64,0,-6,-6,-2,-6,-64,0,-6,-4,-2,-4,-64,0,-5,-6,-5,-3,-64,0,-2,-6,-2,-3,-64,0,-5,-3,-6,0,-4,1,-64,0,-5,-3,-1,-2,-64,0,-1,-2,-1,0,-64,0,-1,0,-5,1,-64,0,-4,1,-4,5,-64,0,-2,1,-2,5,-64,0,-7,5,-1,5,-64,0,-1,5,-3,8,-64,0,-7,5,-3,8,-64,-64,,,,,,"
1013,四,56DB,in_simplified_set,unicode_encoded,si,26,4,"26,-64,0,-6,-7,6,-7,-64,0,-7,-2,8,-3,-64,0,-6,3,8,3,-64,0,-7,9,9,8,-64,-64,,,,,,"
1014,宁,5B81,in_simplified_set,unicode_encoded,ning,38,6,"38,-64,0,-7,-3,6,-4,-64,0,-7,4,4,4,-64,0,-6,-7,-6,8,-64,0,6,-6,5,8,-64,0,-1,-11,-1,-4,-64,0,-1,4,-1,17,-64,-64,,,,,,"
1015,亞,4E9E,in_simplified_set,unicode_encoded,ya,66,10,"66,-64,0,-5,-9,4,-10,-64,0,-3,-9,-2,-2,-64,0,-2,-2,-7,-2,-64,0,2,-10,2,-3,-64,0,2,-3,8,-3,-64,0,-7,1,-3,1,-3,8,-64,0,7,2,2,2,2,8,-64,0,-8,-4,-7,3,-64,0,8,-4,8,3,-64,0,-6,9,6,9,-64,-64,,,,,,"
1016,五,4E94,in_simplified_set,unicode_encoded,wu,26,4,"26,-64,0,-6,-9,6,-9,-64,0,-4,-9,3,9,-64,0,2,-9,-5,9,-64,0,-8,10,8,9,-64,-64,,,,,,"
1017,六,516D,in_simplified_set,unicode_encoded,liu,30,4,"30,-64,0,0,-6,-9,4,-64,0,0,-7,4,-1,11,2,-64,0,-5,1,-5,5,-7,8,-64,0,6,0,11,9,-64,-64,,,,,,"
1018,七,4E03,in_simplified_set,unicode_encoded,qi,14,2,"14,-64,0,-10,-1,11,-2,-64,0,-1,-8,-1,5,-64,-64,,,,,,"
1019,九,4E5D,in_simplified_set,unicode_encoded,jiu,20,2,"20,-64,0,-1,-10,-5,7,-64,0,-5,-6,2,1,-3,10,5,16,5,11,-64,-64,,,,,,"
1020,禽,79BD,in_simplified_set,unicode_encoded,qin,50,7,"50,-64,0,-4,-11,-2,3,0,6,4,0,3,-10,-64,0,3,-9,-3,-3,-64,0,3,-6,-2,1,-64,0,-4,-11,3,-2,-64,0,-3,-4,2,1,-64,0,-6,8,8,7,-64,0,0,6,0,17,-64,-64,,,,,,"
1021,萬,842C,in_simplified_set,unicode_encoded,wan,82,11,"82,-64,0,0,-7,-1,8,-64,0,-1,-6,-5,-1,-5,4,-1,8,-64,0,0,-6,3,-2,3,4,0,8,-64,0,-5,-1,2,-1,-64,0,-4,3,3,3,-64,0,-6,-11,-7,-4,-5,-1,-64,0,-4,-9,-7,-4,-64,0,1,-8,5,-5,-64,0,2,-12,5,-5,-64,0,5,-5,3,-2,-64,0,-1,8,0,11,3,13,3,9,-64,-64,,,,,,"
1022,獸,7378,in_simplified_set,unicode_encoded,shou,134,20,"134,-64,0,-5,0,3,-1,-64,0,-5,-1,0,-4,3,-2,-64,0,-5,0,-1,3,4,-1,-64,0,-1,-4,-1,3,-64,0,-6,-12,-6,-9,-6,-9,-64,0,-6,-12,-2,-12,-64,0,-2,-12,-2,-9,-64,0,-6,-9,-3,-10,-64,0,-4,-9,-1,-4,-64,0,1,-10,1,-8,1,-9,-64,0,1,-10,3,-10,-64,0,3,-10,3,-8,-64,0,1,-9,3,-8,-64,0,2,-8,0,-5,-64,0,-1,3,-1,6,-64,0,-1,6,4,5,-64,0,1,3,7,5,-64,0,3,5,3,9,-1,11,-1,12,-64,0,3,9,2,17,-64,0,3,10,5,15,-64,-64,,,,,,"
1023,甲,7532,in_simplified_set,unicode_encoded,jia,38,6,"38,-64,0,-6,-8,-5,8,-64,0,-6,-8,8,-8,-64,0,8,-8,8,7,-64,0,-5,8,7,7,-64,0,-4,1,3,1,-64,0,-1,-3,-1,5,-64,-64,,,,,,"
1024,乙,4E59,in_simplified_set,unicode_encoded,yi,14,1,"14,-64,0,6,-11,-1,-2,-1,3,1,9,-5,17,-64,-64,,,,,,"
1025,尤,5C24,in_simplified_set,unicode_encoded,you,24,3,"24,-64,0,3,-9,-5,0,-64,0,-3,-8,4,2,-4,14,-64,0,-3,2,3,9,4,18,-64,-64,,,,,,"
1026,丙,4E19,in_simplified_set,unicode_encoded,bing,32,5,"32,-64,0,-8,-7,-8,13,-64,0,-8,-7,5,-7,-64,0,5,-7,5,12,-64,0,-1,-6,-7,10,-64,0,-1,-5,4,6,-64,-64,,,,,,"
1027,丁,4E01,in_simplified_set,unicode_encoded,ding,8,1,"8,-64,0,-3,0,6,0,-64,-64,,,,,,"
