glyph_id,modern_char,unicode,char_form,encoding_status,pinyin,identity_confidence,identity_note,composition_note,n_source_variants,pua_legacy,previous_label_v0_2
711,麟,9E9F,in_simplified_set,unicode_encoded,lin,high,,,1,,麟
712,麐,9E90,in_simplified_set,unicode_encoded,lin,high,,,2,,麐
713,麋,9E8B,in_simplified_set,unicode_encoded,mi,high,,,4,,麋
714,麇,9E87,in_simplified_set,unicode_encoded,jun,high,,,3,,麇
715,麑,9E91,in_simplified_set,unicode_encoded,ni,high,,,4,,麑
716,麀,9E80,in_simplified_set,unicode_encoded,you,high,,,1,,麀
717,麤,9EA4,in_simplified_set,unicode_encoded,cu,high,,,2,,麤
718,兔,5154,in_simplified_set,unicode_encoded,tu,high,,,4,,兔
719,逸,9038,in_simplified_set,unicode_encoded,yi,high,,,3,,逸
720,犬,72AC,in_simplified_set,unicode_encoded,quan,high,,,4,,犬
721,尨,5C28,in_simplified_set,unicode_encoded,mang,high,,,2,,尨
722,圻,573B,traditional_or_variant,unicode_encoded,qi,high,,,2,,yin
723,狩,72E9,in_simplified_set,unicode_encoded,shou,high,,,4,,狩
724,臭,81ED,in_simplified_set,unicode_encoded,chou,high,,,2,,臭
725,獲,7372,in_simplified_set,unicode_encoded,huo,high,,,2,,獲
726,獻,737B,in_simplified_set,unicode_encoded,xian,high,,,2,,獻
727,狂,72C2,in_simplified_set,unicode_encoded,kuang,high,,,2,,狂
728,狄,72C4,in_simplified_set,unicode_encoded,di,high,,,4,,狄
729,猶,7336,in_simplified_set,unicode_encoded,you,high,,,2,,猶
730,狼,72FC,in_simplified_set,unicode_encoded,lang,high,,,1,,狼
731,狽,72FD,in_simplified_set,unicode_encoded,bei,high,,,2,,狽
732,火,706B,in_simplified_set,unicode_encoded,huo,high,,,4,,火
733,尞,5C1E,in_simplified_set,unicode_encoded,liao,high,,,4,,尞
734,焛,711B,in_simplified_set,unicode_encoded,lin,high,,,4,,焛
735,烄,70C4,in_simplified_set,unicode_encoded,jiao,high,,,4,,烄
736,熹,71B9,in_simplified_set,unicode_encoded,xi,high,,,4,,熹
737,奀,5940,traditional_or_variant,unicode_encoded,en,high,reading of the candidate character matches the reading annotated in the source filename; the parenthetical note is therefore read as describing the components of the oracle-bone form of this same character,昚的上边加上衣字底enen,1,,en
738,秋,79CB,in_simplified_set,unicode_encoded,qiu,high,,,4,,秋
739,㶳,3DB3,traditional_or_variant,unicode_encoded,jin,high,"author identifies the entry as 㶳 (U+3DB3, CJK Extension A); the source filename records the components 火 and 聿 and annotates the reading jin (4th tone), which matches [author determination, 2026-08-10]",jin / 组合:火聿组合四声,1,,jin
740,焚,711A,in_simplified_set,unicode_encoded,fen,high,,,4,,焚
741,烖,70D6,in_simplified_set,unicode_encoded,zai,high,,,3,,烖
742,光,5149,in_simplified_set,unicode_encoded,guang,high,,,4,,光
743,烕,70D5,in_simplified_set,unicode_encoded,mie,high,,,2,,烕
744,炎,708E,in_simplified_set,unicode_encoded,yan,high,,,4,,炎
745,焱,7131,in_simplified_set,unicode_encoded,yan,high,,,3,,焱
746,赤,8D64,in_simplified_set,unicode_encoded,chi,high,,,4,,赤
747,大,5927,in_simplified_set,unicode_encoded,da,high,,,4,,大
748,夾,593E,in_simplified_set,unicode_encoded,jia,high,,,4,,夾
749,夸,5938,in_simplified_set,unicode_encoded,kua,high,,,1,,夸
750,夷,5937,in_simplified_set,unicode_encoded,yi,high,,,1,,夷
751,亦,4EA6,in_simplified_set,unicode_encoded,yi,high,,,4,,亦
752,夨,5928,in_simplified_set,unicode_encoded,ze,high,,,4,,夨
753,呉,5449,in_simplified_set,unicode_encoded,wu,high,,,1,,呉
754,夭,592D,in_simplified_set,unicode_encoded,yao,high,,,3,,夭
755,交,4EA4,in_simplified_set,unicode_encoded,jiao,high,,,4,,交
756,壺,58FA,in_simplified_set,unicode_encoded,hu,high,,,4,,壺
757,幸,5E78,in_simplified_set,unicode_encoded,xing,high,,,4,,幸
758,執,57F7,in_simplified_set,unicode_encoded,zhi,high,,,4,,執
759,圉,5709,in_simplified_set,unicode_encoded,yu,high,,,4,,圉
760,報,5831,in_simplified_set,unicode_encoded,bao,high,,,4,,報
761,亢,4EA2,in_simplified_set,unicode_encoded,kang,high,,,3,,亢
762,殈,6B88,traditional_or_variant,unicode_encoded,xu,high,,,4,,xu
763,举,4E3E,traditional_or_variant,unicode_encoded,ju,high,,,2,,ju
764,奚,595A,in_simplified_set,unicode_encoded,xi,high,,,4,,奚
765,夫,592B,in_simplified_set,unicode_encoded,fu,high,,,4,,夫
766,伴,4F34,traditional_or_variant,unicode_encoded,ban,high,reading of the candidate character matches the reading annotated in the source filename; the parenthetical note is therefore read as describing the components of the oracle-bone form of this same character,本為夫,4,,ban
767,立,7ACB,in_simplified_set,unicode_encoded,li,high,,,4,,立
768,竝,7ADD,in_simplified_set,unicode_encoded,bing,high,,,4,,竝
769,心,5FC3,in_simplified_set,unicode_encoded,xin,high,,,4,,心
770,慶,6176,in_simplified_set,unicode_encoded,qing,high,,,1,,慶
771,悔,6094,in_simplified_set,unicode_encoded,hui,high,,,3,,悔
772,水,6C34,in_simplified_set,unicode_encoded,shui,high,,,4,,水
773,河,6CB3,in_simplified_set,unicode_encoded,he,high,,,4,,河
774,沮,6CAE,in_simplified_set,unicode_encoded,ju,high,,,2,,沮
775,涂,6D82,in_simplified_set,unicode_encoded,tu,high,,,2,,涂
776,洛,6D1B,in_simplified_set,unicode_encoded,luo,high,,,2,,洛
777,汝,6C5D,in_simplified_set,unicode_encoded,ru,high,,,4,,汝
778,油,6CB9,in_simplified_set,unicode_encoded,you,high,,,2,,油
779,淮,6DEE,in_simplified_set,unicode_encoded,huai,high,,,3,,淮
780,洧,6D27,in_simplified_set,unicode_encoded,wei,high,,,3,,洧
781,濼,6FFC,in_simplified_set,unicode_encoded,luo,high,,,1,,濼
782,洹,6D39,in_simplified_set,unicode_encoded,huan,high,,,4,,洹
783,沉,6C89,in_simplified_set,unicode_encoded,chen,high,,,4,,沉
784,寖,5BD6,in_simplified_set,unicode_encoded,jin,high,,,1,,寖
785,浿,6D7F,in_simplified_set,unicode_encoded,pei,high,,,2,,浿
786,洚,6D1A,in_simplified_set,unicode_encoded,jiang,high,,,1,,洚
787,衍,884D,in_simplified_set,unicode_encoded,yan,high,,,4,,衍
788,演,6F14,in_simplified_set,unicode_encoded,yan,high,,,3,,演
789,況,6CC1,in_simplified_set,unicode_encoded,kuang,high,,,2,,況
790,沖,6C96,in_simplified_set,unicode_encoded,chong,high,,,2,,沖
791,灂,7042,in_simplified_set,unicode_encoded,zhuo,high,,,1,,灂
792,淵,6DF5,in_simplified_set,unicode_encoded,yuan,high,,,2,,淵
793,滋,6ECB,in_simplified_set,unicode_encoded,zi,high,,,2,,滋
794,沚,6C9A,in_simplified_set,unicode_encoded,zhi,high,,,4,,沚
795,派,6D3E,in_simplified_set,unicode_encoded,pai,high,,,4,,派
796,汜,6C5C,in_simplified_set,unicode_encoded,si,high,,,1,,汜
797,湀,6E40,in_simplified_set,unicode_encoded,gui,high,,,1,,湀
798,濘,6FD8,in_simplified_set,unicode_encoded,ning,high,,,3,,濘
799,潢,6F62,in_simplified_set,unicode_encoded,huang,high,,,2,,潢
800,湄,6E44,in_simplified_set,unicode_encoded,mei,high,,,4,,湄
801,汓,6C53,in_simplified_set,unicode_encoded,qiu,high,,,4,,汓
802,砅,7805,in_simplified_set,unicode_encoded,li,high,,,4,,砅
803,溺,6EBA,traditional_or_variant,unicode_encoded,ni,high,reading of the candidate character matches the reading annotated in the source filename; the parenthetical note is therefore read as describing the components of the oracle-bone form of this same character,火為水,1,,ni
804,潦,6F66,in_simplified_set,unicode_encoded,lao,high,,,1,,潦
805,濩,6FE9,in_simplified_set,unicode_encoded,huo,high,,,4,,濩
806,涿,6DBF,in_simplified_set,unicode_encoded,zhuo,high,,,4,,涿
807,沈,6C88,in_simplified_set,unicode_encoded,shen,high,,,4,,沈
808,涵,6DB5,in_simplified_set,unicode_encoded,han,high,,,3,,涵
809,溼,6EBC,in_simplified_set,unicode_encoded,shi,high,,,2,,溼
810,洎,6D0E,in_simplified_set,unicode_encoded,ji,high,,,2,,洎
811,汰,6C70,in_simplified_set,unicode_encoded,tai,high,,,4,,汰
812,淡,6DE1,in_simplified_set,unicode_encoded,dan,high,,,1,,淡
813,洒,6D12,in_simplified_set,unicode_encoded,sa,high,,,4,,洒
814,沐,6C90,in_simplified_set,unicode_encoded,mu,high,,,2,,沐
815,沫,6CAB,in_simplified_set,unicode_encoded,mo,high,,,2,,沫
816,濤,6FE4,in_simplified_set,unicode_encoded,tao,high,,,1,,濤
817,沝,6C9D,in_simplified_set,unicode_encoded,zhui,high,,,2,,沝
818,涉,6D89,in_simplified_set,unicode_encoded,she,high,,,4,,涉
819,川,5DDD,in_simplified_set,unicode_encoded,chuan,high,,,4,,川
820,列,5217,traditional_or_variant,unicode_encoded,lie,high,,,3,,lie
821,邕,9095,in_simplified_set,unicode_encoded,yong,high,,,4,,邕
822,灾,707E,traditional_or_variant,unicode_encoded,zai,high,reading of the candidate character matches the reading annotated in the source filename; the parenthetical note is therefore read as describing the components of the oracle-bone form of this same character,中間多一橫,4,,zai
823,州,5DDE,in_simplified_set,unicode_encoded,zhou,high,,,3,,州
824,泉,6CC9,in_simplified_set,unicode_encoded,quan,high,,,4,,泉
825,永,6C38,in_simplified_set,unicode_encoded,yong,high,,,4,,永
826,谷,8C37,in_simplified_set,unicode_encoded,gu,high,,,4,,谷
827,冰,51B0,in_simplified_set,unicode_encoded,bing,high,,,1,,冰
828,冬,51AC,in_simplified_set,unicode_encoded,dong,high,,,3,,冬
829,雨,96E8,in_simplified_set,unicode_encoded,yu,high,,,4,,雨
830,雷,96F7,in_simplified_set,unicode_encoded,lei,high,,,4,,雷
831,霝,971D,in_simplified_set,unicode_encoded,ling,high,,,4,,霝
832,落,843D,traditional_or_variant,unicode_encoded,luo,high,,,1,,luo
833,霖,9716,in_simplified_set,unicode_encoded,lin,high,,,2,,霖
834,霽,973D,in_simplified_set,unicode_encoded,ji,high,,,4,,霽
835,霋,970B,traditional_or_variant,unicode_encoded,qi,high,,,2,,qi
836,霾,973E,in_simplified_set,unicode_encoded,mai,high,,,4,,霾
837,雩,96E9,in_simplified_set,unicode_encoded,yu,high,,,4,,雩
838,雩,96E9,in_simplified_set,unicode_encoded,yu,high,,,4,,雩
839,雲,96F2,in_simplified_set,unicode_encoded,yun,high,,,4,,雲
840,魚,9B5A,in_simplified_set,unicode_encoded,yu,high,,,4,,魚
841,漁,6F01,in_simplified_set,unicode_encoded,yu,high,,,4,,漁
842,燕,71D5,in_simplified_set,unicode_encoded,yan,high,,,4,,燕
843,龍,9F8D,in_simplified_set,unicode_encoded,long,high,,,4,,龍
844,麉,9E89,traditional_or_variant,unicode_encoded,jian,high,reading of the candidate character matches the reading annotated in the source filename; the parenthetical note is therefore read as describing the components of the oracle-bone form of this same character,上面两个干读jian,1,,jian
845,不,4E0D,in_simplified_set,unicode_encoded,bu,high,,,4,,不
846,至,81F3,in_simplified_set,unicode_encoded,zhi,high,,,4,,至
847,西,897F,in_simplified_set,unicode_encoded,xi,high,,,4,,西
848,户,6237,in_simplified_set,unicode_encoded,hu,high,,,4,,户
849,門,9580,in_simplified_set,unicode_encoded,men,high,,,4,,門
850,耳,8033,in_simplified_set,unicode_encoded,er,high,,,4,,耳
851,聖,8056,in_simplified_set,unicode_encoded,sheng,high,,,3,,聖
852,聽,807D,in_simplified_set,unicode_encoded,ting,high,,,4,,聽
853,聲,8072,in_simplified_set,unicode_encoded,sheng,high,,,2,,聲
854,聞,805E,in_simplified_set,unicode_encoded,wen,high,,,4,,聞
855,聾,807E,in_simplified_set,unicode_encoded,long,high,,,1,,聾
856,聑,8051,in_simplified_set,unicode_encoded,tie,high,,,1,,聑
857,排,6392,in_simplified_set,unicode_encoded,pai,high,,,3,,排
858,扶,6276,in_simplified_set,unicode_encoded,fu,high,,,3,,扶
859,摯,646F,in_simplified_set,unicode_encoded,zhi,high,,,3,,摯
860,搏,640F,in_simplified_set,unicode_encoded,bo,high,,,1,,搏
861,撣,64A3,in_simplified_set,unicode_encoded,dan,high,,,2,,撣
862,掔,6394,in_simplified_set,unicode_encoded,qian,high,,,4,,掔
863,扔,6254,in_simplified_set,unicode_encoded,reng,high,,,1,,扔
864,拕,62D5,in_simplified_set,unicode_encoded,tuo,high,,,4,,拕
865,掤,63A4,in_simplified_set,unicode_encoded,bing,high,,,4,,掤
866,扜,625C,in_simplified_set,unicode_encoded,yu,high,,,1,,扜
867,女,5973,in_simplified_set,unicode_encoded,nv,high,,,4,,女
868,姓,59D3,in_simplified_set,unicode_encoded,xing,high,,,3,,姓
869,姜,59DC,in_simplified_set,unicode_encoded,jiang,high,,,4,,姜
870,姬,59EC,in_simplified_set,unicode_encoded,ji,high,,,5,,姬
871,娶,5A36,in_simplified_set,unicode_encoded,qu,high,,,1,,娶
872,婦,5A66,in_simplified_set,unicode_encoded,fu,high,,,3,,婦
873,妃,5983,in_simplified_set,unicode_encoded,fei,high,,,4,,妃
874,妊,598A,in_simplified_set,unicode_encoded,ren,high,,,3,,妊
875,母,6BCD,in_simplified_set,unicode_encoded,mu,high,,,4,,母
876,妣,59A3,in_simplified_set,unicode_encoded,bi,high,,,2,,妣
877,妹,59B9,in_simplified_set,unicode_encoded,mei,high,,,4,,妹
878,姪,59EA,traditional_or_variant,unicode_encoded,zhi,high,,,4,,zhi
879,姼,59FC,traditional_or_variant,unicode_encoded,shi,high,,,4,,chi
880,溪,6EAA,traditional_or_variant,unicode_encoded,xi,high,reading of the candidate character matches the reading annotated in the source filename; the parenthetical note is therefore read as describing the components of the oracle-bone form of this same character,左边是女不是三点水读xi,3,,xi
881,婢,5A62,in_simplified_set,unicode_encoded,bi,high,,,3,,婢
882,娀,5A00,traditional_or_variant,unicode_encoded,song,high,,,1,,song
883,娥,5A25,in_simplified_set,unicode_encoded,e,high,,,4,,娥
884,妸,59B8,in_simplified_set,unicode_encoded,e,high,,,3,,妸
885,依,4F9D,traditional_or_variant,unicode_encoded,yi,high,reading of the candidate character matches the reading annotated in the source filename; the parenthetical note is therefore read as describing the components of the oracle-bone form of this same character,右边一个衣读yi yi,1,,yi
886,媚,5A9A,in_simplified_set,unicode_encoded,mei,high,,,4,,媚
887,好,597D,in_simplified_set,unicode_encoded,hao,high,,,4,,好
888,姌,59CC,traditional_or_variant,unicode_encoded,ran,high,,ran,4,,ran
889,委,59D4,in_simplified_set,unicode_encoded,wei,high,,,3,,委
890,妌,598C,in_simplified_set,unicode_encoded,jing,high,,,4,,妌
891,如,5982,in_simplified_set,unicode_encoded,ru,high,,,4,,如
892,娕,5A15,in_simplified_set,unicode_encoded,chuo,high,,,4,,娕
893,嬪,5B2A,traditional_or_variant,unicode_encoded,pin,high,,,4,,bin
894,妟,599F,traditional_or_variant,unicode_encoded,yan,high,,,2,,yan
